code,location,interlevel,original
061917013,CANDELARIA,Bgy,True
061917014,CARIDA,Bgy,True
061917015,CRISTINA,Bgy,True
061917016,DA-AN BANWA,Bgy,True
061917017,DA-AN NORTE,Bgy,True
061917018,DA-AN SUR,Bgy,True
061917019,GARCIA,Bgy,True
061917020,GEBIO-AN,Bgy,True
061917021,HILWAN,Bgy,True
061917022,INITAN,Bgy,True
061917023,KATIPUNAN,Bgy,True
061917024,LAGDUNGAN,Bgy,True
061917025,LAHUG,Bgy,True
061917026,LIBERTAD,Bgy,True
061917027,MABINI,Bgy,True
061917028,MALIAO,Bgy,True
061917029,MALITBOG,Bgy,True
061917030,MINAN,Bgy,True
061917031,NAYAWAN,Bgy,True
061917032,POBLACION,Bgy,True
061917033,RIZAL NORTE,Bgy,True
061917034,RIZAL SUR,Bgy,True
061917035,ROOSEVELT,Bgy,True
061917036,ROXAS,Bgy,True
061917037,SALONG,Bgy,True
061917038,SAN ANTONIO,Bgy,True
061917039,SAN FRANCISCO,Bgy,True
061917041,SAN JOSE,Bgy,True
061917042,SAN JULIAN,Bgy,True
061917043,SAN MIGUEL ILAWOD,Bgy,True
061917044,SAN MIGUEL ILAYA,Bgy,True
061917045,SAN NICOLAS,Bgy,True
061917046,SAN PEDRO,Bgy,True
061917047,SAN ROQUE,Bgy,True
061917048,SAN VICENTE,Bgy,True
061917049,SANTA ANA,Bgy,True
061917050,SANTA PETRONILA,Bgy,True
061917051,SENONOD,Bgy,True
061917052,SIYA,Bgy,True
061917053,SWITCH,Bgy,True
061917054,TABON,Bgy,True
061917055,TACAYAN,Bgy,True
061917056,TAFT,Bgy,True
061917057,TAGANGHIN,Bgy,True
061917058,TASLAN,Bgy,True
061917059,WRIGHT,Bgy,True
063000000,ILOILO,Prov,True
063001000,AJUY,Mun,True
063001001,ADCADARAO,Bgy,True
063001002,AGBOBOLO,Bgy,True
063001003,BADIANGAN,Bgy,True
063001004,BARRIDO,Bgy,True
063001005,BATO BIASONG,Bgy,True
063001006,BAY-ANG,Bgy,True
063001007,BUCANA BUNGLAS,Bgy,True
063001008,CENTRAL,Bgy,True
063001009,CULASI,Bgy,True
063001010,LANJAGAN,Bgy,True
063001011,LUCA,Bgy,True
063001012,MALAYU-AN,Bgy,True
063001013,MANGOROCORO,Bgy,True
063001014,NASIDMAN,Bgy,True
063001015,PANTALAN NABAYE,Bgy,True
063001016,PANTALAN NAVARRO,Bgy,True
063001017,PEDADA,Bgy,True
063001018,PILI,Bgy,True
063001019,PINANTAN DIEL,Bgy,True
063001020,PINANTAN ELIZALDE,Bgy,True
063001021,PINAY ESPINOSA,Bgy,True
063001022,POBLACION,Bgy,True
063001023,PROGRESO,Bgy,True
063001024,PUENTE BUNGLAS,Bgy,True
063001025,PUNTA BURI,Bgy,True
063001026,ROJAS,Bgy,True
063001027,SAN ANTONIO,Bgy,True
063001028,SILAGON,Bgy,True
063001029,SANTO ROSARIO,Bgy,True
063001030,TAGUBANHAN,Bgy,True
063001031,TAGUHANGIN,Bgy,True
063001032,TANDUYAN,Bgy,True
063001033,TIPACLA,Bgy,True
063001034,TUBOGAN,Bgy,True
063002000,ALIMODIAN,Mun,True
063002001,ABANG-ABANG,Bgy,True
063002002,AGSING,Bgy,True
063002003,ATABAY,Bgy,True
063002004,BA-ONG,Bgy,True
063002005,BAGUINGIN-LANOT,Bgy,True
063002006,BAGSAKAN,Bgy,True
063002007,BAGUMBAYAN-ILAJAS,Bgy,True
063002008,BALABAGO,Bgy,True
063002009,BAN-AG,Bgy,True
063002010,BANCAL,Bgy,True
063002011,BINALUD,Bgy,True
063002012,BUGANG,Bgy,True
063002014,BUHAY,Bgy,True
063002015,BULOD,Bgy,True
063002017,CABACANAN PROPER,Bgy,True
063002018,CABACANAN RIZAL,Bgy,True
063002019,CAGAY,Bgy,True
063002020,COLINE,Bgy,True
063002021,COLINE-DALAG,Bgy,True
063002022,CUNSAD,Bgy,True
063002023,CUYAD,Bgy,True
063002024,DALID,Bgy,True
063002025,DAO,Bgy,True
063002026,GINES,Bgy,True
063002027,GINOMOY,Bgy,True
063002028,INGWAN,Bgy,True
063002029,LAYLAYAN,Bgy,True
063002030,LICO,Bgy,True
063002031,LUAN-LUAN,Bgy,True
063002032,MALAMHAY,Bgy,True
063002033,MALAMBOY-BONDOLAN,Bgy,True
063002034,MAMBAWI,Bgy,True
063002035,MANASA,Bgy,True
063002036,MANDUYOG,Bgy,True
063002037,PAJO,Bgy,True
063002038,PIANDA-AN NORTE,Bgy,True
063002039,PIANDA-AN SUR,Bgy,True
063002041,PUNONG,Bgy,True
063002042,QUINASPAN,Bgy,True
063002043,SINAMAY,Bgy,True
063002044,SULONG,Bgy,True
063002045,TABAN-MANGUINING,Bgy,True
063002046,TABUG,Bgy,True
063002047,TARUG,Bgy,True
063002048,TUGASLON,Bgy,True
063002049,UBODAN,Bgy,True
063002050,UGBO,Bgy,True
063002051,ULAY-BUGANG,Bgy,True
063002052,ULAY-HINABLAN,Bgy,True
063002053,UMINGAN,Bgy,True
063002054,POBLACION,Bgy,True
063003000,ANILAO,Mun,True
063003001,AGBATUAN,Bgy,True
063003002,BADIANG,Bgy,True
063003003,BALABAG,Bgy,True
063003004,BALUNOS,Bgy,True
063003005,CAG-AN,Bgy,True
063003006,CAMIROS,Bgy,True
063003007,SAMBAG CULOB,Bgy,True
063003008,DANGULA-AN,Bgy,True
063003009,GUIPIS,Bgy,True
063003010,MANGANESE,Bgy,True
063003011,MEDINA,Bgy,True
063003012,MOSTRO,Bgy,True
063003013,PALAYPAY,Bgy,True
063003014,PANTALAN,Bgy,True
063003015,POBLACION,Bgy,True
063003016,SAN CARLOS,Bgy,True
063003017,SAN JUAN CRISOSTOMO,Bgy,True
063003018,SANTA RITA,Bgy,True
063003019,SANTO ROSARIO,Bgy,True
063003020,SERALLO,Bgy,True
063003021,VISTA ALEGRE,Bgy,True
063004000,BADIANGAN,Mun,True
063004001,AGUSIPAN,Bgy,True
063004002,ASTORGA,Bgy,True
063004003,BITA-OYAN,Bgy,True
063004004,BOTONG,Bgy,True
063004005,BUDIAWE,Bgy,True
063004006,CABANGA-AN,Bgy,True
063004007,CABAYOGAN,Bgy,True
063004008,CALANSANAN,Bgy,True
063004009,CATUBIG,Bgy,True
063004010,GUINAWAHAN,Bgy,True
063004011,ILONGBUKID,Bgy,True
063004012,INDOROHAN,Bgy,True
063004013,INILIGAN,Bgy,True
063004014,LATAWAN,Bgy,True
063004015,LINAYUAN,Bgy,True
063004016,MAINGUIT,Bgy,True
063004017,MALUBLUB,Bgy,True
063004018,MANAOLAN,Bgy,True
063004019,MAPILI GRANDE,Bgy,True
063004020,MAPILI SANJO,Bgy,True
063004021,ODIONGAN,Bgy,True
063004022,POBLACION,Bgy,False
063004022,POBLACION (BADIANGAN),Bgy,True
063004022,BADIANGAN,Bgy,False
063004023,SAN JULIAN,Bgy,True
063004024,SARIRI,Bgy,True
063004025,SIANON,Bgy,True
063004026,SINUAGAN,Bgy,True
063004027,TALABA,Bgy,True
063004028,TAMOCOL,Bgy,True
063004029,TENECLAN,Bgy,True
063004030,TINA,Bgy,True
063004031,BINGAUAN,Bgy,True
063005000,BALASAN,Mun,True
063005001,ARANJUEZ,Bgy,True
063005002,BACOLOD,Bgy,True
063005003,BALANTI-AN,Bgy,True
063005004,BATUAN,Bgy,True
063005005,CABALIC,Bgy,True
063005006,CAMAMBUGAN,Bgy,True
063005007,DOLORES,Bgy,True
063005008,GIMAMANAY,Bgy,True
063005009,IPIL,Bgy,True
063005010,KINALKALAN,Bgy,True
063005011,LAWIS,Bgy,True
063005012,MALAPOC,Bgy,True
063005013,MAMHUT NORTE,Bgy,True
063005014,MAMHUT SUR,Bgy,True
063005015,MAYA,Bgy,True
063005016,PANI-AN,Bgy,True
063005017,POBLACION NORTE,Bgy,True
063005018,POBLACION SUR,Bgy,True
063005019,QUIASAN,Bgy,True
063005020,SALONG,Bgy,True
063005021,SALVACION,Bgy,True
063005022,TINGUI-AN,Bgy,True
063005023,ZARAGOSA,Bgy,True
063006000,BANATE,Mun,True
063006003,ALACAYGAN,Bgy,True
063006005,BARIGA,Bgy,True
063006006,BELEN,Bgy,True
063006007,BOBON,Bgy,True
063006008,BULARAN,Bgy,True
063006010,CARMELO,Bgy,True
063006012,DE LA PAZ,Bgy,True
063006013,DUGWAKAN,Bgy,True
063006018,JUANICO,Bgy,True
063006020,LIBERTAD,Bgy,True
063006022,MAGDALO,Bgy,True
063006023,MANAGOPAYA,Bgy,True
063006024,MERCED,Bgy,True
063006025,POBLACION,Bgy,True
063006026,SAN SALVADOR,Bgy,True
063006027,TALOKGANGAN,Bgy,True
063006028,ZONA SUR,Bgy,True
063006029,FUENTES,Bgy,False
063006029,FUENTES*,Bgy,True
063007000,BAROTAC NUEVO,Mun,True
063007001,ACUIT,Bgy,True
063007002,AGCUYAWAN CALSADA,Bgy,True
063007003,AGCUYAWAN PULO,Bgy,True
063007004,BAGONGBONG,Bgy,True
063007005,BARAS,Bgy,True
063007006,BUNGCA,Bgy,True
063007007,CABILAUAN,Bgy,True
063007008,CRUZ,Bgy,True
063007009,GUINTAS,Bgy,True
063007010,IGBONG,Bgy,True
063007011,ILAUD POBLACION,Bgy,True
063007012,ILAYA POBLACION,Bgy,True
063007013,JALAUD,Bgy,True
063007014,LAGUBANG,Bgy,True
063007015,LANAS,Bgy,True
063007016,LICO-AN,Bgy,True
063007017,LINAO,Bgy,True
063007018,MONPON,Bgy,True
063007019,PALACIAWAN,Bgy,True
063007020,PATAG,Bgy,True
063007021,SALIHID,Bgy,True
063007022,SO-OL,Bgy,True
063007023,SOHOTON,Bgy,True
063007024,TABUC-SUBA,Bgy,True
063007025,TABUCAN,Bgy,True
063007026,TALISAY,Bgy,True
063007027,TINORIAN,Bgy,True
063007028,TIWI,Bgy,True
063007029,TUBUNGAN,Bgy,True
063008000,BAROTAC VIEJO,Mun,True
063008002,BUGNAY,Bgy,True
063008004,CALIFORNIA,Bgy,True
063008005,DEL PILAR,Bgy,True
063008006,DE LA PENA,Bgy,False
063008006,DE LA PEÑA,Bgy,True
063008007,GENERAL LUNA,Bgy,True
063008009,LA FORTUNA,Bgy,True
063008010,LIPATA,Bgy,True
063008011,NATIVIDAD,Bgy,True
063008012,NUEVA INVENCION,Bgy,True
063008013,NUEVA SEVILLA,Bgy,True
063008014,POBLACION,Bgy,True
063008016,PUERTO PRINCESA,Bgy,True
063008017,RIZAL,Bgy,True
063008019,SAN ANTONIO,Bgy,True
063008021,SAN FERNANDO,Bgy,True
063008023,SAN FRANCISCO,Bgy,True
063008024,SAN GERONIMO,Bgy,True
063008025,SAN JUAN,Bgy,True
063008026,SAN LUCAS,Bgy,True
063008027,SAN MIGUEL,Bgy,True
063008029,SAN ROQUE,Bgy,True
063008030,SANTIAGO,Bgy,True
063008031,SANTO DOMINGO,Bgy,True
063008032,SANTO TOMAS,Bgy,True
063008033,UGASAN,Bgy,True
063008034,VISTA ALEGRE,Bgy,True
063009000,BATAD,Mun,True
063009001,ALAPASCO,Bgy,True
063009002,ALINSOLONG,Bgy,True
063009003,BANBAN,Bgy,True
063009004,BATAD VIEJO,Bgy,True
063009005,BINON-AN,Bgy,True
063009006,BOLHOG,Bgy,True
063009007,BULAK NORTE,Bgy,True
063009008,BULAK SUR,Bgy,True
063009009,CABAGOHAN,Bgy,True
063009011,CALANGAG,Bgy,True
063009012,CAW-I,Bgy,True
063009013,DRANCALAN,Bgy,True
063009014,EMBARCADERO,Bgy,True
063009015,HAMOD,Bgy,True
063009016,MALICO,Bgy,True
063009017,NANGKA,Bgy,True
063009018,PASAYAN,Bgy,True
063009019,POBLACION,Bgy,True
063009020,QUIAZAN FLORETE,Bgy,True
063009021,QUIAZAN LOPEZ,Bgy,True
063009022,SALONG,Bgy,True
063009023,SANTA ANA,Bgy,True
063009024,TANAO,Bgy,True
063009025,TAPI-AN,Bgy,True
063010000,BINGAWAN,Mun,True
063010001,AGBA-O,Bgy,True
063010002,ALABIDHAN,Bgy,True
063010003,BULABOG,Bgy,True
063010004,CAIROHAN,Bgy,True
063010005,GUINHULACAN,Bgy,True
063010006,INAMYUNGAN,Bgy,True
063010007,MALITBOG ILAWOD,Bgy,True
063010008,MALITBOG ILAYA,Bgy,True
063010009,NGINGI-AN,Bgy,True
063010010,POBLACION,Bgy,True
063010011,QUINANGYANA,Bgy,True
063010012,QUINAR-UPAN,Bgy,True
063010013,TAPACON,Bgy,True
063010014,TUBOD,Bgy,True
063012000,CABATUAN,Mun,True
063012001,ACAO,Bgy,True
063012002,AMERANG,Bgy,True
063012003,AMURAO,Bgy,True
063012004,ANUANG,Bgy,True
063012005,AYAMAN,Bgy,True
063012006,AYONG,Bgy,True
063012007,BACAN,Bgy,True
063012008,BALABAG,Bgy,True
063012009,BALUYAN,Bgy,True
063012010,BANGUIT,Bgy,True
063012011,BULAY,Bgy,True
063012012,CADOLDOLAN,Bgy,True
063012013,CAGBAN,Bgy,True
063012014,CALAWAGAN,Bgy,True
063012015,CALAYO,Bgy,True
063012016,DUYANDUYAN,Bgy,True
063012017,GAUB,Bgy,True
063012018,GINES INTERIOR,Bgy,True
063012019,GINES PATAG,Bgy,True
063012020,GUIBUANGAN TIGBAUAN,Bgy,True
063012021,INABASAN,Bgy,True
063012022,INACA,Bgy,True
063012023,INALADAN,Bgy,True
063012024,INGAS,Bgy,True
063012025,ITO NORTE,Bgy,True
063012026,ITO SUR,Bgy,True
063012027,JANIPAAN CENTRAL,Bgy,True
063012028,JANIPAAN ESTE,Bgy,True
063012029,JANIPAAN OESTE,Bgy,True
063012030,JANIPAAN OLO,Bgy,True
063012031,JELICUON LUSAYA,Bgy,True
063012032,JELICUON MONTINOLA,Bgy,True
063012033,LAG-AN,Bgy,True
063012034,LEONG,Bgy,True
063012035,LUTAC,Bgy,True
063012036,MANGUNA,Bgy,True
063012037,MARAGUIT,Bgy,True
063012038,MORUBUAN,Bgy,True
063012039,PACATIN,Bgy,True
063012040,PAGOTPOT,Bgy,True
063012041,PAMUL-OGAN,Bgy,True
063012042,PAMURINGAO PROPER,Bgy,True
063012043,PAMURINGAO GARRIDO,Bgy,True
063012044,ZONE 1,Bgy,False
063012044,ZONE I POB. (BARANGAY 1),Bgy,True
063012044,BARANGAY 1,Bgy,False
063012044,ZONE I,Bgy,False
063012045,ZONE 10,Bgy,False
063012045,BARANGAY 10,Bgy,False
063012045,ZONE X,Bgy,False
063012045,ZONE X POB. (BARANGAY 10),Bgy,True
063012046,ZONE XI,Bgy,False
063012046,ZONE 11,Bgy,False
063012046,BARANGAY 11,Bgy,False
063012046,ZONE XI POB. (BARANGAY 11),Bgy,True
063012047,BARANGAY 2,Bgy,False
063012047,ZONE II,Bgy,False
063012047,ZONE 2,Bgy,False
063012047,ZONE II POB. (BARANGAY 2),Bgy,True
063012048,ZONE 3,Bgy,False
063012048,BARANGAY 3,Bgy,False
063012048,ZONE III,Bgy,False
063012048,ZONE III POB. (BARANGAY 3),Bgy,True
063012049,ZONE IV,Bgy,False
063012049,BARANGAY 4,Bgy,False
063012049,ZONE 4,Bgy,False
063012049,ZONE IV POB. (BARANGAY 4),Bgy,True
063012050,ZONE V POB. (BARANGAY 5),Bgy,True
063012050,ZONE 5,Bgy,False
063012050,BARANGAY 5,Bgy,False
063012050,ZONE V,Bgy,False
063012051,BARANGAY 6,Bgy,False
063012051,ZONE 6,Bgy,False
063012051,ZONE VI,Bgy,False
063012051,ZONE VI POB. (BARANGAY 6 ),Bgy,True
063012052,ZONE VII,Bgy,False
063012052,BARANGAY 7,Bgy,False
063012052,ZONE 7,Bgy,False
063012052,ZONE VII POB. (BARANGAY 7),Bgy,True
063012053,ZONE 8,Bgy,False
063012053,ZONE VIII POB. (BARANGAY 8),Bgy,True
063012053,ZONE VIII,Bgy,False
063012053,BARANGAY 8,Bgy,False
063012054,ZONE 9,Bgy,False
063012054,BARANGAY 9,Bgy,False
063012054,ZONE IX,Bgy,False
063012054,ZONE IX POB. (BARANGAY 9),Bgy,True
063012055,PUNGTOD,Bgy,True
063012056,PUYAS,Bgy,True
063012057,SALACAY,Bgy,True
063012059,SULANGA,Bgy,True
063012060,TABUCAN,Bgy,True
063012061,TACDANGAN,Bgy,True
063012062,TALANGHAUAN,Bgy,True
063012063,TIGBAUAN ROAD,Bgy,True
063012064,TINIO-AN,Bgy,True
063012065,TIRING,Bgy,True
063012066,TUPOL CENTRAL,Bgy,True
063012067,TUPOL ESTE,Bgy,True
063012068,TUPOL OESTE,Bgy,True
063012069,TUY-AN,Bgy,True
063013000,CALINOG,Mun,True
063013002,AGCALAGA,Bgy,True
063013003,AGLIBACAO,Bgy,True
063013004,AGLONOK,Bgy,True
063013006,ALIBUNAN,Bgy,True
063013007,BADLAN GRANDE,Bgy,True
063013008,BADLAN PEQUEÑO,Bgy,True
063013008,BADLAN PEQUENO,Bgy,False
063013009,BADU,Bgy,True
063013011,BALATICON,Bgy,True
063013012,BANBAN GRANDE,Bgy,True
063013013,BANBAN PEQUEÑO,Bgy,True
063013013,BANBAN PEQUENO,Bgy,False
063013015,BINOLOSAN GRANDE,Bgy,True
063013016,BINOLOSAN PEQUEÑO,Bgy,True
063013016,BINOLOSAN PEQUENO,Bgy,False
063013017,CABAGIAO,Bgy,True
063013019,CABUGAO,Bgy,True
063013020,CAHIGON,Bgy,True
063013022,BARRIO CALINOG,Bgy,True
063013023,CAMALONGO,Bgy,True
063013024,CANABAJAN,Bgy,True
063013025,CARATAGAN,Bgy,True
063013026,CARVASANA,Bgy,True
063013027,DALID,Bgy,True
063013028,DATAGAN,Bgy,True
063013030,GAMA GRANDE,Bgy,True
063013031,GAMA PEQUEÑO,Bgy,True
063013031,GAMA PEQUENO,Bgy,False
063013032,GARANGAN,Bgy,True
063013034,GUINBONYUGAN,Bgy,True
063013036,GUISO,Bgy,True
063013037,HILWAN,Bgy,True
063013038,IMPALIDAN,Bgy,True
063013040,IPIL,Bgy,True
063013041,JAMIN-AY,Bgy,True
063013042,LAMPAYA,Bgy,True
063013043,LIBOT,Bgy,True
063013044,LONOY,Bgy,True
063013045,MALAGUINABOT,Bgy,True
063013046,MALAPAWE,Bgy,True
063013047,MALITBOG CENTRO,Bgy,True
063013049,MAMBIRANAN,Bgy,True
063013050,MANARIPAY,Bgy,True
063013051,MARANDIG,Bgy,True
063013052,MASAROY,Bgy,True
063013053,MASPASAN,Bgy,True
063013054,NALBUGAN,Bgy,True
063013056,OWAK,Bgy,True
063013057,POBLACION CENTRO,Bgy,True
063013058,POBLACION DELGADO,Bgy,True
063013059,POBLACION RIZAL ILAUD,Bgy,True
063013060,POBLACION ILAYA,Bgy,True
063013062,BAJE SAN JULIAN,Bgy,True
063013063,SAN NICOLAS,Bgy,True
063013064,SIMSIMAN,Bgy,True
063013065,TABUCAN,Bgy,True
063013066,TAHING,Bgy,True
063013068,TIBIAO,Bgy,True
063013069,TIGBAYOG,Bgy,True
063013071,TOYUNGAN,Bgy,True
063013072,ULAYAN,Bgy,True
063013073,MALAG-IT,Bgy,True
063013074,SUPANGA,Bgy,True
063014000,CARLES,Mun,True
063014001,ABONG,Bgy,True
063014002,ALIPATA,Bgy,True
063014003,ASLUMAN,Bgy,True
063014004,BANCAL,Bgy,True
063014005,BARANGCALAN,Bgy,True
063014006,BAROSBOS,Bgy,True
063014007,PUNTA BATUANAN,Bgy,True
063014009,BINULUANGAN,Bgy,True
063014010,BITO-ON,Bgy,True
063014011,BOLO,Bgy,True
063014012,BUAYA,Bgy,True
063014013,BUENAVISTA,Bgy,True
063014014,ISLA DE CANA,Bgy,True
063014016,CABILAO GRANDE,Bgy,True
063014017,CABILAO PEQUENO,Bgy,False
063014017,CABILAO PEQUEÑO,Bgy,True
063014018,CABUGUANA,Bgy,True
063014019,CAWAYAN,Bgy,True
063014020,DAYHAGAN,Bgy,True
063014021,GABI,Bgy,True
063014022,GRANADA,Bgy,True
063014023,GUINTICGAN,Bgy,True
063014024,LANTANGAN,Bgy,True
063014025,MANLOT,Bgy,True
063014026,NALUMSAN,Bgy,True
063014027,PANTALAN,Bgy,True
063014028,POBLACION,Bgy,True
063014029,PUNTA (BOLOCAWE),Bgy,True
063014029,PUNTA,Bgy,False
063014029,BOLOCAWE,Bgy,False
063014030,SAN FERNANDO,Bgy,True
063014031,TABUGON,Bgy,True
063014032,TALINGTING,Bgy,True
063014033,TARONG,Bgy,True
063014034,TINIGBAN,Bgy,True
063014035,TUPAZ,Bgy,True
063015000,CONCEPCION,Mun,True
063015002,AGLOSONG,Bgy,True
063015003,AGNAGA,Bgy,True
063015004,BACJAWAN NORTE,Bgy,True
063015005,BACJAWAN SUR,Bgy,True
063015006,BAGONGON,Bgy,True
063015007,BATITI,Bgy,True
063015008,BOTLOG,Bgy,True
063015009,CALAMIGAN,Bgy,True
063015010,DUNGON,Bgy,True
063015011,IGBON,Bgy,True
063015012,JAMUL-AWON,Bgy,True
063015013,LO-ONG,Bgy,True
063015014,MACALBANG,Bgy,True
063015015,MACATUNAO,Bgy,True
063015016,MALANGABANG,Bgy,True
063015017,MALIOGLIOG,Bgy,True
063015018,NINO,Bgy,False
063015018,NIÑO,Bgy,True
063015019,NIPA,Bgy,True
063015021,PLANDICO,Bgy,True
063015022,POBLACION,Bgy,True
063015023,POLOPINA,Bgy,True
063015024,SALVACION,Bgy,True
063015025,TALOTU-AN,Bgy,True
063015026,TAMBALIZA,Bgy,True
063015027,TAMIS-AC,Bgy,True
063016000,DINGLE,Mun,True
063016001,ABANGAY,Bgy,True
063016002,AGSALANAN,Bgy,True
063016003,AGTATACAY,Bgy,True
063016004,ALEGRIA,Bgy,True
063016005,BONGLOY,Bgy,True
063016006,BUENAVISTA,Bgy,True
063016007,CAGUYUMAN,Bgy,True
063016008,CALICUANG,Bgy,True
063016009,CAMAMBUGAN,Bgy,True
063016011,DAWIS,Bgy,True
063016012,GINALINAN NUEVO,Bgy,True
063016013,GINALINAN VIEJO,Bgy,True
063016014,GUTAO,Bgy,True
063016015,ILAJAS,Bgy,True
063016016,LIBO-O,Bgy,True
063016017,LICU-AN,Bgy,True
063016018,LINCUD,Bgy,True
063016019,MATANGHARON,Bgy,True
063016020,MOROBORO,Bgy,True
063016021,NAMATAY,Bgy,True
063016022,NAZUNI,Bgy,True
063016023,PANDAN,Bgy,True
063016024,POBLACION,Bgy,True
063016025,POTOLAN,Bgy,True
063016026,SAN JOSE,Bgy,True
063016027,SAN MATIAS,Bgy,True
063016028,SINIBA-AN,Bgy,True
063016029,TABUGON,Bgy,True
063016030,TAMBUNAC,Bgy,True
063016031,TANGHAWAN,Bgy,True
063016032,TIGUIB,Bgy,True
063016033,TINOCUAN,Bgy,True
063016034,TULATULA-AN,Bgy,True
063017000,DUEÑAS,Mun,True
063017000,DUENAS,Mun,False
063017001,AGUTAYAN,Bgy,True
063017002,ANGARE,Bgy,True
063017003,ANJAWAN,Bgy,True
063017004,BAAC,Bgy,True
063017005,BAGONGBONG,Bgy,True
063017006,BALANGIGAN,Bgy,True
063017007,BALINGASAG,Bgy,True
063017008,BANUGAN,Bgy,True
063017009,BATUAN,Bgy,True
063017010,BITA,Bgy,True
063017011,BUENAVISTA,Bgy,True
063017012,BUGTONGAN,Bgy,True
063017013,CABUDIAN,Bgy,True
063017014,CALACA-AN,Bgy,True
063017015,CALANG,Bgy,True
063017016,CALAWINAN,Bgy,True
063017017,CAPAYCAPAY,Bgy,True
063017018,CAPULING,Bgy,True
063017019,CATIG,Bgy,True
063017020,DILA-AN,Bgy,True
063017021,FUNDACION,Bgy,True
063017022,INADLAWAN,Bgy,True
063017023,JAGDONG,Bgy,True
063017024,JAGUIMIT,Bgy,True
063017025,LACADON,Bgy,True
063017026,LUAG,Bgy,True
063017027,MALUSGOD,Bgy,True
063017028,MARIBUYONG,Bgy,True
063017029,MINANGA,Bgy,True
063017030,MONPON,Bgy,True
063017031,NAVALAS,Bgy,True
063017032,PADER,Bgy,True
063017033,PANDAN,Bgy,True
063017038,PONONG GRANDE,Bgy,True
063017039,PONONG PEQUEÑO,Bgy,True
063017039,PONONG PEQUENO,Bgy,False
063017040,PUROG,Bgy,True
063017041,ROMBLON,Bgy,True
063017042,SAN ISIDRO,Bgy,True
063017043,SANTO NINO,Bgy,False
063017043,SANTO NIÑO,Bgy,True
063017044,SAWE,Bgy,True
063017045,TAMINLA,Bgy,True
063017046,TINOCUAN,Bgy,True
063017047,TIPOLO,Bgy,True
063017048,POBLACION A,Bgy,True
063017049,POBLACION B,Bgy,True
063017050,POBLACION C,Bgy,True
063017051,POBLACION D,Bgy,True
063018000,DUMANGAS,Mun,True
063018002,BACAY,Bgy,True
063018003,BACONG,Bgy,True
063018004,BALABAG,Bgy,True
063018005,BALUD,Bgy,True
063018006,BANTUD,Bgy,True
063018007,BANTUD FABRICA,Bgy,True
063018008,BARAS,Bgy,True
063018009,BARASAN,Bgy,True
063018010,BOLILAO,Bgy,True
063018012,CALAO,Bgy,True
063018013,CALI,Bgy,True
063018014,CANSILAYAN,Bgy,True
063018015,CAPALIZ,Bgy,True
063018016,CAYOS,Bgy,True
063018017,COMPAYAN,Bgy,True
063018018,DACUTAN,Bgy,True
063018019,ERMITA,Bgy,True
063018020,GUINSAMPANAN,Bgy,False
063018020,PD MONFORT SOUTH (GUINSAMPANAN),Bgy,True
063018020,PD MONFORT SOUTH,Bgy,False
063018021,ILAYA 1ST,Bgy,True
063018022,ILAYA 2ND,Bgy,True
063018023,ILAYA 3RD,Bgy,True
063018025,JARDIN,Bgy,True
063018026,LACTURAN,Bgy,True
063018028,PD MONFORT NORTH (LUBLUB),Bgy,True
063018028,PD MONFORT NORTH,Bgy,False
063018028,LUBLUB,Bgy,False
063018029,MANAGUIT,Bgy,True
063018030,MAQUINA,Bgy,True
063018031,NANDING LOPEZ,Bgy,True
063018032,PAGDUGUE,Bgy,True
063018033,PALOC BIGQUE,Bgy,True
063018034,PALOC SOOL,Bgy,True
063018035,PATLAD,Bgy,True
063018036,PULAO,Bgy,True
063018037,ROSARIO,Bgy,True
063018038,SAPAO,Bgy,True
063018039,SULANGAN,Bgy,True
063018040,TABUCAN,Bgy,True
063018041,TALUSAN,Bgy,True
063018042,TAMBOBO,Bgy,True
063018043,TAMBOILAN,Bgy,True
063018044,VICTORIAS,Bgy,True
063018045,BURGOS-REGIDOR (POB.),Bgy,True
063018045,BURGOS-REGIDOR,Bgy,False
063018046,AURORA-DEL PILAR (POB.),Bgy,True
063018046,AURORA-DEL PILAR,Bgy,False
063018047,BUENAFLOR EMBARKADERO,Bgy,False
063018047,BUENAFLOR EMBARKADERO (POB.),Bgy,True
063018048,LOPEZ JAENA - RIZAL,Bgy,False
063018048,LOPEZ JAENA - RIZAL (POB.),Bgy,True
063018049,BASA-MABINI BONIFACIO,Bgy,False
063018049,BASA-MABINI BONIFACIO (POB.),Bgy,True
063019000,ESTANCIA,Mun,True
063019001,LUMBIA (ANA CUENCA),Bgy,True
063019001,LUMBIA,Bgy,False
063019001,ANA CUENCA,Bgy,False
063019002,BAYAS (BAYAS ISLAND),Bgy,True
063019002,BAYAS ISLAND,Bgy,False
063019002,BAYAS,Bgy,False
063019003,BAYUYAN,Bgy,True
063019004,BOTONGON,Bgy,True
063019005,BULAQUEÑA,Bgy,True
063019005,BULAQUENA,Bgy,False
063019006,CALAPDAN,Bgy,True
063019007,CANO-AN,Bgy,True
063019008,DAAN BANUA,Bgy,True
063019009,DACULAN,Bgy,True
063019010,GOGO,Bgy,True
063019011,JOLOG,Bgy,True
063019012,LOGUINGOT (LOGUINGOT ISLAND),Bgy,True
063019012,LOGUINGOT ISLAND,Bgy,False
063019012,LOGUINGOT,Bgy,False
063019013,MALBOG,Bgy,True
